scenario,ev_background_load_mbps,seed,traffic_class,qfi,five_qi,rule_precedence,latency_deadline_ms,pdr_target,tx_packets,rx_packets,lost_packets,tx_bytes,rx_bytes,pdr,mean_delay_ms,delay_p95_ms,deadline_violation_rate,deadline_penalized_mean_ms,throughput_mbps
slicing,25.0,29,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,156250,156250,0,191875000,191875000,1,5.01709,6.25,0,5.01709,25.5807
slicing,25.0,29,FAULT_TOTAL,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,3001,3001,0,3253084,3253084,1,2.94778,4.25,0,2.94778,0.867531
slicing,25.0,29,TOTAL,-1,AGGREGATE,0,0,0,3805,3805,0,4028596,4028596,1,3.29994,4.56537,0,3.29994,0.991801
slicing,25.0,30,ALERT_TOTAL,3,GBR_GAMING,50,50,0.99,192,192,0,72576,72576,1,2.81922,4.25,0,2.81922,0.0290892
slicing,25.0,30,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,213,387,698400,247932,0.355,1187.83,2048.25,0.88,615.181,0.0332691
slicing,25.0,30,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,156250,136966,19284,191875000,168194248,0.876582,1650.58,2052.75,0,1446.87,21.7609
slicing,25.0,30,FAULT_TOTAL,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,3004,3004,0,3256336,3256336,1,3.43721,4.25,0,3.43721,0.868658
slicing,25.0,30,TOTAL,-1,AGGREGATE,0,0,0,3796,3409,387,4027312,3576844,0.898051,77.4056,131.963,0.139094,100.099,0.931017
slicing,25.0,31,ALERT_TOTAL,3,GBR_GAMING,50,50,0.99,208,208,0,78624,78624,1,2.8665,4.25,0,2.8665,0.0314676
slicing,25.0,31,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,225,375,698400,261900,0.375,1225.95,2047.25,0.881667,647.232,0.0344494
slicing,25.0,31,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,156250,136916,19334,191875000,168132848,0.876262,1650.95,2048.75,0,1446.67,21.753
slicing,25.0,31,FAULT_TOTAL,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,3013,3013,0,3266092,3266092,1,3.45451,4.25,0,3.45451,0.87097
slicing,25.0,31,TOTAL,-1,AGGREGATE,0,0,0,3821,3446,375,4043116,3606616,0.901858,83.2397,137.644,0.138445,104.513,0.936887
slicing,25.0,32,ALERT_TOTAL,3,GBR_GAMING,50,50,0.99,219,219,0,82782,82782,1,2.83566,4.25,0,2.83566,0.0331102
slicing,25.0,32,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.08257,6.25,0,5.08257,0.0932676
slicing,25.0,32,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,156250,156250,0,191875000,191875000,1,5.01176,6.25,0,5.01176,25.5814
slicing,25.0,32,FAULT_TOTAL,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,3012,3012,0,3265008,3265008,1,2.91954,4.25,0,2.91954,0.870638
slicing,25.0,32,TOTAL,-1,AGGREGATE,0,0,0,3831,3831,0,4046190,4046190,1,3.25352,4.56323,0,3.25352,0.997016
slicing,25.0,33,ALERT_TOTAL,3,GBR_GAMING,50,50,0.99,202,202,0,76356,76356,1,2.93315,4.25,0,2.93315,0.0306627
slicing,25.0,33,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,149,451,698400,173436,0.248333,1342.79,2193.25,0.903333,558.958,0.023181
slicing,25.0,33,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,156250,127827,28423,191875000,156971556,0.818093,1870.27,2203.75,0,1530.05,20.2637
slicing,25.0,33,FAULT_TOTAL,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,2983,2983,0,3233572,3233572,1,3.4581,4.25,0,3.4581,0.862226
slicing,25.0,33,TOTAL,-1,AGGREGATE,0,0,0,3785,3334,451,4008328,3483364,0.880845,63.2823,102.079,0.143197,91.4883,0.91607
slicing,25.0,34,ALERT_TOTAL,3,GBR_GAMING,50,50,0.99,208,208,0,78624,78624,1,2.93456,4.25,0,2.93456,0.0314991
slicing,25.0,34,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.11997,6.25,0,5.11997,0.0932683
slicing,25.0,34,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,156250,156250,0,191875000,191875000,1,5.01657,6.25,0,5.01657,25.5814
slicing,25.0,34,FAULT_TOTAL,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,2986,2986,0,3236824,3236824,1,2.95655,4.25,0.000334896,2.95655,0.863353
slicing,25.0,34,TOTAL,-1,AGGREGATE,0,0,0,3794,3794,0,4013848,4013848,1,3.29747,4.56629,0.000263574,3.29747,0.98812
slicing,25.0,35,ALERT_TOTAL,3,GBR_GAMING,50,50,0.99,202,202,0,76356,76356,1,2.86807,4.25,0,2.86807,0.030685
slicing,25.0,35,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.16585,6.25,0,5.16585,0.0932676
slicing,25.0,35,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,156250,156250,0,191875000,191875000,1,5.00638,6.25,0,5.00638,25.582
slicing,25.0,35,FAULT_TOTAL,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,3015,3015,0,3268260,3268260,1,2.95101,4.25,0.000331675,2.95101,0.871505
slicing,25.0,35,TOTAL,-1,AGGREGATE,0,0,0,3817,3817,0,4043016,4043016,1,3.29478,4.56438,0.000261986,3.29478,0.995458
slicing,25.0,36,ALERT_TOTAL,3,GBR_GAMING,50,50,0.99,201,201,0,75978,75978,1,2.86713,4.25,0,2.86713,0.0305155
slicing,25.0,36,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.17665,6.25,0,5.17665,0.093266
slicing,25.0,36,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,156250,156250,0,191875000,191875000,1,5.0072,6.25,0,5.0072,25.5812
slicing,25.0,36,FAULT_TOTAL,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,2999,2999,0,3250916,3250916,1,2.93707,4.25,0,2.93707,0.866822
slicing,25.0,36,TOTAL,-1,AGGREGATE,0,0,0,3800,3800,0,4025294,4025294,1,3.28699,4.56579,0,3.28699,0.990604
slicing,25.0,37,ALERT_TOTAL,3,GBR_GAMING,50,50,0.99,196,196,0,74088,74088,1,2.94507,4.25,0,2.94507,0.0297146
slicing,25.0,37,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,4.98672,6.25,0,4.98672,0.0932683
slicing,25.0,37,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,156250,156250,0,191875000,191875000,1,5.01643,6.25,0,5.01643,25.582
slicing,25.0,37,FAULT_TOTAL,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,2980,2980,0,3230320,3230320,1,2.95399,4.25,0,2.95399,0.86156
slicing,25.0,37,TOTAL,-1,AGGREGATE,0,0,0,3776,3776,0,4002808,4002808,1,3.27652,4.5678,0,3.27652,0.984543
slicing,25.0,38,ALERT_TOTAL,3,GBR_GAMING,50,50,0.99,218,218,0,82404,82404,1,2.87568,4.25,0,2.87568,0.0330135
slicing,25.0,38,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.11586,6.25,0,5.11586,0.093266
slicing,25.0,38,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,156250,156250,0,191875000,191875000,1,5.0075,6.25,0,5.0075,25.5814
slicing,25.0,38,FAULT_TOTAL,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,3008,3008,0,3260672,3260672,1,2.95848,4.25,0,2.95848,0.869699
slicing,25.0,38,TOTAL,-1,AGGREGATE,0,0,0,3826,3826,0,4041476,4041476,1,3.29209,4.56364,0,3.29209,0.995979
slicing,25.0,39,ALERT_TOTAL,3,GBR_GAMING,50,50,0.99,214,214,0,80892,80892,1,3.01971,4.25,0,3.01971,0.0324712
slicing,25.0,39,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.09914,6.25,0,5.09914,0.093266
slicing,25.0,39,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,156250,156250,0,191875000,191875000,1,5.0114,6.25,0,5.0114,25.5818
slicing,25.0,39,FAULT_TOTAL,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,2994,2994,0,3245496,3245496,1,2.9134,4.25,0.000334001,2.9134,0.865464
slicing,25.0,39,TOTAL,-1,AGGREGATE,0,0,0,3808,3808,0,4024788,4024788,1,3.26377,4.56513,0.000262605,3.26377,0.991201
slicing,25.0,40,ALERT_TOTAL,3,GBR_GAMING,50,50,0.99,193,193,0,72954,72954,1,2.86197,4.25,0,2.86197,0.0292158
slicing,25.0,40,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.20251,6.25,0,5.20251,0.093266
slicing,25.0,40,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,156250,156250,0,191875000,191875000,1,5.00724,6.25,0,5.00724,25.5818
slicing,25.0,40,FAULT_TOTAL,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,3014,3014,0,3267176,3267176,1,2.96478,4.25,0,2.96478,0.871434
slicing,25.0,40,TOTAL,-1,AGGREGATE,0,0,0,3807,3807,0,4038530,4038530,1,3.31224,4.56521,0,3.31224,0.993916
slicing,25.0,41,ALERT_TOTAL,3,GBR_GAMING,50,50,0.99,200,200,0,75600,75600,1,3.01458,4.25,0,3.01458,0.0304439
slicing,25.0,41,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.04006,6.25,0,5.04006,0.093266
slicing,25.0,41,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,156250,156250,0,191875000,191875000,1,5.01217,6.25,0,5.01217,25.5814
slicing,25.0,41,FAULT_TOTAL,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,3020,3020,0,3273680,3273680,1,2.92211,4.25,0,2.92211,0.873023
slicing,25.0,41,TOTAL,-1,AGGREGATE,0,0,0,3820,3820,0,4047680,4047680,1,3.25961,4.56414,0,3.25961,0.996733
slicing,25.0,42,ALERT_TOTAL,3,GBR_GAMING,50,50,0.99,201,201,0,75978,75978,1,2.817,4.25,0,2.817,0.0304467
slicing,25.0,42,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.11577,6.25,0,5.11577,0.0932683
slicing,25.0,42,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,156250,156250,0,191875000,191875000,1,5.15727,6.25,0,5.15727,25.5818
slicing,25.0,42,FAULT_TOTAL,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,2993,2993,0,3244412,3244412,1,2.94467,4.25,0,2.94467,0.865131
slicing,25.0,42,TOTAL,-1,AGGREGATE,0,0,0,3794,3794,0,4018790,4018790,1,3.28125,4.56629,0,3.28125,0.988846
slicing,25.0,43,ALERT_TOTAL,3,GBR_GAMING,50,50,0.99,186,186,0,70308,70308,1,2.8747,4.25,0,2.8747,0.0281189
slicing,25.0,43,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.03756,6.25,0,5.03756,0.0932683
slicing,25.0,43,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,156250,156250,0,191875000,191875000,1,5.01053,6.25,0,5.01053,25.5818
slicing,25.0,43,FAULT_TOTAL,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,2999,2999,0,3250916,3250916,1,2.94828,4.25,0.000333444,2.94828,0.867025
slicing,25.0,43,TOTAL,-1,AGGREGATE,0,0,0,3785,3785,0,4019624,4019624,1,3.27586,4.56704,0.000264201,3.27586,0.988412
slicing,25.0,44,ALERT_TOTAL,3,GBR_GAMING,50,50,0.99,200,200,0,75600,75600,1,2.87475,4.25,0,2.87475,0.0303165
slicing,25.0,44,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,311.289,718.25,0.486667,311.289,0.0923557
slicing,25.0,44,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,156250,156250,0,191875000,191875000,1,311.77,717.75,0,311.77,25.3323
slicing,25.0,44,FAULT_TOTAL,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,3003,3003,0,3255252,3255252,1,2.93945,4.25,0,2.93945,0.867978
slicing,25.0,44,TOTAL,-1,AGGREGATE,0,0,0,3803,3803,0,4029252,4029252,1,51.5844,116.898,0.0767815,51.5844,0.990651
slicing,25.0,45,ALERT_TOTAL,3,GBR_GAMING,50,50,0.99,203,203,0,76734,76734,1,2.99056,4.25,0,2.99056,0.030725
slicing,25.0,45,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.06424,6.25,0,5.06424,0.0932676
slicing,25.0,45,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,156250,156250,0,191875000,191875000,1,5.00267,6.25,0,5.00267,25.5814
slicing,25.0,45,FAULT_TOTAL,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,2999,2999,0,3250916,3250916,1,2.92414,4.25,0.000333444,2.92414,0.86714
slicing,25.0,45,TOTAL,-1,AGGREGATE,0,0,0,3802,3802,0,4026050,4026050,1,3.26542,4.56562,0.000263019,3.26542,0.991133
slicing,25.0,46,ALERT_TOTAL,3,GBR_GAMING,50,50,0.99,200,200,0,75600,75600,1,2.9665,4.25,0,2.9665,0.0303393
slicing,25.0,46,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.09087,6.25,0,5.09087,0.0932683
slicing,25.0,46,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,156250,156250,0,191875000,191875000,1,5.00322,6.25,0,5.00322,25.5814
slicing,25.0,46,FAULT_TOTAL,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,3004,3004,0,3256336,3256336,1,2.93285,4.25,0.000332889,2.93285,0.868325
slicing,25.0,46,TOTAL,-1,AGGREGATE,0,0,0,3804,3804,0,4030336,4030336,1,3.275,4.56546,0.000262881,3.275,0.991933
slicing,25.0,47,ALERT_TOTAL,3,GBR_GAMING,50,50,0.99,197,197,0,74466,74466,1,2.95933,4.25,0,2.95933,0.029846
slicing,25.0,47,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.25153,6.25,0,5.25153,0.0932683
slicing,25.0,47,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,156250,156250,0,191875000,191875000,1,5.18004,6.25,0,5.18004,25.5814
slicing,25.0,47,FAULT_TOTAL,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,3006,3006,0,3258504,3258504,1,2.92822,4.25,0,2.92822,0.869077
slicing,25.0,47,TOTAL,-1,AGGREGATE,0,0,0,3803,3803,0,4031370,4031370,1,3.29638,4.56554,0,3.29638,0.992192
slicing,25.0,48,ALERT_TOTAL,3,GBR_GAMING,50,50,0.99,197,197,0,74466,74466,1,2.94986,4.25,0,2.94986,0.029837
slicing,25.0,48,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.07251,6.25,0,5.07251,0.0932683
slicing,25.0,48,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,156250,156250,0,191875000,191875000,1,5.01811,6.25,0,5.01811,25.5814
slicing,25.0,48,FAULT_TOTAL,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,2997,2997,0,3248748,3248748,1,2.9284,4.25,0,2.9284,0.866475
slicing,25.0,48,TOTAL,-1,AGGREGATE,0,0,0,3794,3794,0,4021614,4021614,1,3.26859,4.56629,0,3.26859,0.989581
slicing,25.0,49,ALERT_TOTAL,3,GBR_GAMING,50,50,0.99,193,193,0,72954,72954,1,2.98964,4.25,0,2.98964,0.0293843
slicing,25.0,49,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.13922,6.25,0,5.13922,0.093266
slicing,25.0,49,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,156250,156250,0,191875000,191875000,1,5.01505,6.25,0,5.01505,25.5814
slicing,25.0,49,FAULT_TOTAL,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,3011,3011,0,3263924,3263924,1,2.94758,4.25,0,2.94758,0.87032
slicing,25.0,49,TOTAL,-1,AGGREGATE,0,0,0,3804,3804,0,4035278,4035278,1,3.2954,4.56546,0,3.2954,0.99297
slicing,25.0,50,ALERT_TOTAL,3,GBR_GAMING,50,50,0.99,203,203,0,76734,76734,1,3.04261,4.25,0,3.04261,0.030692
slicing,25.0,50,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,203,397,698400,236292,0.338333,1146.6,2047.25,0.88,586.432,0.0310816
slicing,25.0,50,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,156250,136964,19286,191875000,168191792,0.87657,1650.76,2049.75,0,1447.01,21.7606
slicing,25.0,50,FAULT_TOTAL,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,3005,3005,0,3257420,3257420,1,3.44231,4.25,0,3.44231,0.868759
slicing,25.0,50,TOTAL,-1,AGGREGATE,0,0,0,3808,3411,397,4032554,3570446,0.895746,71.4515,125.836,0.138655,95.2786,0.930533
slicing,25.5,1,ALERT_TOTAL,3,GBR_GAMING,50,50,0.99,215,215,0,81270,81270,1,2.95584,4.25,0,2.95584,0.0325079
slicing,25.5,1,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,263,337,698400,306132,0.438333,937.085,1779.75,0.853333,579.255,0.0398804
slicing,25.5,1,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,159375,150756,8619,195712500,185128368,0.94592,1378.38,1782.75,0,1303.84,23.9932
slicing,25.5,1,FAULT_TOTAL,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,2982,2982,0,3232488,3232488,1,2.92789,4.25,0,2.92789,0.862081
slicing,25.5,1,TOTAL,-1,AGGREGATE,0,0,0,3797,3460,337,4012158,3619890,0.911246,73.9363,139.209,0.134843,94.0005,0.934469
slicing,25.5,2,ALERT_TOTAL,3,GBR_GAMING,50,50,0.99,189,189,0,71442,71442,1,2.97966,4.25,0,2.97966,0.0286534
slicing,25.5,2,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.31166,6.25,0,5.31166,0.0932676
slicing,25.5,2,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,159375,159375,0,195712500,195712500,1,5.08493,6.25,0,5.08493,26.093
slicing,25.5,2,FAULT_TOTAL,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,2981,2981,0,3231404,3231404,1,2.95552,4.25,0,2.95552,0.861663
slicing,25.5,2,TOTAL,-1,AGGREGATE,0,0,0,3770,3770,0,4001246,4001246,1,3.33172,4.5683,0,3.33172,0.983584
slicing,25.5,3,ALERT_TOTAL,3,GBR_GAMING,50,50,0.99,210,210,0,79380,79380,1,2.81301,4.25,0,2.81301,0.0318986
slicing,25.5,3,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,695.018,1504.75,0.615,695.018,0.0909648
slicing,25.5,3,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,159375,159375,0,195712500,195712500,1,696.271,1505.25,0,696.271,25.4434
slicing,25.5,3,FAULT_TOTAL,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,2998,2998,0,3249832,3249832,1,2.93346,4.25,0,2.93346,0.866634
slicing,25.5,3,TOTAL,-1,AGGREGATE,0,0,0,3808,3808,0,4027612,4027612,1,111.974,240.673,0.0969013,111.974,0.989498
slicing,25.5,4,ALERT_TOTAL,3,GBR_GAMING,50,50,0.99,209,209,0,79002,79002,1,2.85188,4.25,0,2.85188,0.0317284
slicing,25.5,4,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.17412,6.25,0,5.17412,0.093266
slicing,25.5,4,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,159375,159375,0,195712500,195712500,1,5.09081,6.25,0,5.09081,26.0928
slicing,25.5,4,FAULT_TOTAL,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,3012,3012,0,3265008,3265008,1,2.9484,4.25,0,2.9484,0.870768
slicing,25.5,4,TOTAL,-1,AGGREGATE,0,0,0,3821,3821,0,4042410,4042410,1,3.29262,4.56405,0,3.29262,0.995763
slicing,25.5,5,ALERT_TOTAL,3,GBR_GAMING,50,50,0.99,196,196,0,74088,74088,1,2.94434,4.25,0,2.94434,0.0296796
slicing,25.5,5,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.27579,6.25,0,5.27579,0.0932652
slicing,25.5,5,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,159375,159375,0,195712500,195712500,1,5.08799,6.25,0,5.08799,26.093
slicing,25.5,5,FAULT_TOTAL,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,2987,2987,0,3237908,3237908,1,2.94732,4.25,0,2.94732,0.86344
slicing,25.5,5,TOTAL,-1,AGGREGATE,0,0,0,3783,3783,0,4010396,4010396,1,3.31647,4.56721,0,3.31647,0.986385
slicing,25.5,6,ALERT_TOTAL,3,GBR_GAMING,50,50,0.99,197,197,0,74466,74466,1,2.94546,4.25,0,2.94546,0.0298184
slicing,25.5,6,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.2309,6.25,0,5.2309,0.093266
slicing,25.5,6,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,159375,159375,0,195712500,195712500,1,5.09752,6.25,0,5.09752,26.0934
slicing,25.5,6,FAULT_TOTAL,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,2994,2994,0,3245496,3245496,1,2.94363,4.25,0,2.94363,0.865435
slicing,25.5,6,TOTAL,-1,AGGREGATE,0,0,0,3791,3791,0,4018362,4018362,1,3.30573,4.56654,0,3.30573,0.988519
slicing,25.5,7,ALERT_TOTAL,3,GBR_GAMING,50,50,0.99,208,208,0,78624,78624,1,2.92073,4.25,0,2.92073,0.0314731
slicing,25.5,7,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.29326,6.25,0,5.29326,0.0932676
slicing,25.5,7,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,159375,159375,0,195712500,195712500,1,5.0888,6.25,0,5.0888,26.0924
slicing,25.5,7,FAULT_TOTAL,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,2984,2984,0,3234656,3234656,1,2.95584,4.25,0,2.95584,0.862616
slicing,25.5,7,TOTAL,-1,AGGREGATE,0,0,0,3792,3792,0,4011680,4011680,1,3.32376,4.56646,0,3.32376,0.987357
slicing,25.5,8,ALERT_TOTAL,3,GBR_GAMING,50,50,0.99,200,200,0,75600,75600,1,2.93166,4.25,0,2.93166,0.0302497
slicing,25.5,8,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.10831,6.25,0,5.10831,0.0932676
slicing,25.5,8,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,159375,159375,0,195712500,195712500,1,5.07565,6.25,0,5.07565,26.093
slicing,25.5,8,FAULT_TOTAL,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,2990,2990,0,3241160,3241160,1,2.92642,4.25,0,2.92642,0.864279
slicing,25.5,8,TOTAL,-1,AGGREGATE,0,0,0,3790,3790,0,4015160,4015160,1,3.27212,4.56662,0,3.27212,0.987796
slicing,25.5,9,ALERT_TOTAL,3,GBR_GAMING,50,50,0.99,209,209,0,79002,79002,1,2.9501,4.25,0,2.9501,0.0317675
slicing,25.5,9,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,173,427,698400,201372,0.288333,1152.92,2044.75,0.89,545.925,0.0265314
slicing,25.5,9,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,159375,137008,22367,195712500,168245824,0.859658,1690.04,2048.75,0,1452.86,21.7676
slicing,25.5,9,FAULT_TOTAL,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,2998,2998,0,3249832,3249832,1,3.45023,4.25,0,3.45023,0.866678
slicing,25.5,9,TOTAL,-1,AGGREGATE,0,0,0,3807,3380,427,4027234,3530206,0.887838,62.2531,108.69,0.140268,88.9192,0.924977
slicing,25.5,10,ALERT_TOTAL,3,GBR_GAMING,50,50,0.99,214,214,0,80892,80892,1,2.93318,4.25,0,2.93318,0.0324459
slicing,25.5,10,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.24583,6.25,0,5.24583,0.093266
slicing,25.5,10,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,159375,159375,0,195712500,195712500,1,5.09161,6.25,0,5.09161,26.093
slicing,25.5,10,FAULT_TOTAL,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,3005,3005,0,3257420,3257420,1,2.94516,4.25,0,2.94516,0.868701
slicing,25.5,10,TOTAL,-1,AGGREGATE,0,0,0,3819,3819,0,4036712,4036712,1,3.30595,4.56422,0,3.30595,0.994413
slicing,25.5,11,ALERT_TOTAL,3,GBR_GAMING,50,50,0.99,191,191,0,72198,72198,1,2.95356,4.25,0,2.95356,0.0289733
slicing,25.5,11,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.24996,6.25,0,5.24996,0.0932676
slicing,25.5,11,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,159375,159375,0,195712500,195712500,1,5.08279,6.25,0,5.08279,26.093
slicing,25.5,11,FAULT_TOTAL,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,2989,2989,0,3240076,3240076,1,2.9364,4.25,0,2.9364,0.864018
slicing,25.5,11,TOTAL,-1,AGGREGATE,0,0,0,3780,3780,0,4010674,4010674,1,3.3045,4.56746,0,3.3045,0.986259
slicing,25.5,12,ALERT_TOTAL,3,GBR_GAMING,50,50,0.99,215,215,0,81270,81270,1,2.94454,4.25,0,2.94454,0.0327313
slicing,25.5,12,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.20336,6.25,0,5.20336,0.0932683
